"Reporter.Name"	"allData.replica1"	"allData.replica2"
"10013"	"tcruzi-143"	771.94	551.51
"10130"	"tcruzi-260"	217.22	211.04
"10141"	"tcruzi-271"	137.66	377.34
"10236"	"tcruzi-366"	8489.97	3977.75
"10723"	"tcruzi-853"	291.3	526.35
"10725"	"tcruzi-855"	267.5	436.43
"10741"	"tcruzi-871"	239.73	444.41
"10756"	"tcruzi-886"	134.63	168.7
"10759"	"tcruzi-889"	262.85	671.59
"10760"	"tcruzi-890"	328.85	361.19
"10778"	"tcruzi-908"	310.16	898.44
"10779"	"tcruzi-909"	200.77	458.06
"10785"	"tcruzi-915"	14624.86	10637.64
"11029"	"tcruzi-1159"	139.15	121.55
"11109"	"tcruzi-1239"	15509.64	11002.48
"11194"	"tcruzi-1324"	1765.09	937.02
"11472"	"tcruzi-1602"	232.56	235.01
"11473"	"tcruzi-1603"	379.72	306.15
"11474"	"tcruzi-1604"	285.02	250.42
"11475"	"tcruzi-1605"	162.76	132.16
"11524"	"tcruzi-1654"	240.31	166.1
"11535"	"tcruzi-1665"	239.36	184.87
"11724"	"tcruzi-1854"	27085.18	20906.25
"12045"	"tcruzi-2175"	5019.86	3603.19
"12122"	"tcruzi-2252"	2628.03	1730.24
"12123"	"tcruzi-2253"	2542.11	1419.89
"12125"	"tcruzi-2255"	1741.24	1042.47
"12656"	"tcruzi-2786"	586.71	1675.7
"12657"	"tcruzi-2787"	1118.34	3731.49
"12667"	"tcruzi-2797"	545.15	577.57
"12668"	"tcruzi-2798"	407.89	419.68
"12677"	"tcruzi-2807"	534.51	810.64
"12678"	"tcruzi-2808"	469.14	403.41
"12679"	"tcruzi-2809"	773.25	591.62
"12680"	"tcruzi-2810"	345.55	452.34
"12681"	"tcruzi-2811"	141.42	95.26
"12682"	"tcruzi-2812"	377.15	609.26
"12683"	"tcruzi-2813"	2035.18	2821.23
"12716"	"tcruzi-2846"	198.06	171.06
"12717"	"tcruzi-2847"	68.89	106.46
"12718"	"tcruzi-2848"	2524.7	3183.09
"12731"	"tcruzi-2861"	162.87	210.49
"12769"	"tcruzi-2899"	7680.94	4007.94
"12968"	"tcruzi-3098"	121.13	87.66
"12977"	"tcruzi-3107"	272.65	141.59
"13282"	"tcruzi-3412"	934.82	770.7
"13283"	"tcruzi-3413"	738.19	502.6
"13284"	"tcruzi-3414"	678.62	511.55
"13285"	"tcruzi-3415"	1012.31	713.94
"13314"	"tcruzi-3444"	602.82	347.93
"13321"	"tcruzi-3451"	627.07	485.85
"13322"	"tcruzi-3452"	1217.58	535.15
"13354"	"tcruzi-3484"	299.01	318.92
"13355"	"tcruzi-3485"	314.51	254.96
"13357"	"tcruzi-3487"	286.21	430.3
"13381"	"tcruzi-3511"	212.63	280.98
"13438"	"tcruzi-3568"	3856.78	2538.56
"13444"	"tcruzi-3574"	951.81	811.01
"13448"	"tcruzi-3578"	378.77	430.33
"13504"	"tcruzi-3634"	292.56	573.72
"13508"	"tcruzi-3638"	363.06	614.51
"13509"	"tcruzi-3639"	232.43	603.16
"13552"	"tcruzi-3682"	206.3	538.2
"13553"	"tcruzi-3683"	258.85	346.79
"13582"	"tcruzi-3712"	13431.06	9609.07
"13595"	"tcruzi-3725"	284.59	694.15
"13627"	"tcruzi-3757"	393.35	332.19
"13697"	"tcruzi-3827"	590.63	144.66
"13723"	"tcruzi-3853"	13833.75	10973.48
"14102"	"tcruzi-4232"	685.86	648.98
"14237"	"tcruzi-4367"	125.77	112.47
"14303"	"tcruzi-4433"	627.51	475.46
"14626"	"tcruzi-4756"	158.67	85.94
"14771"	"tcruzi-4901"	106.89	71.63
"14788"	"tcruzi-4918"	1287.82	824.94
"14968"	"tcruzi-5098"	11604.22	10738.02
"14994"	"tcruzi-5124"	442.25	180.47
"15508"	"tcruzi-5638"	1004.63	540.65
"15606"	"tcruzi-5736"	110.01	107.04
"15607"	"tcruzi-5737"	6945.96	3357.19
"15688"	"tcruzi-5818"	32745.23	26848.41
"15833"	"tcruzi-5963"	1274.73	1478.05
"16011"	"tcruzi-6141"	60.61	43.65
"16041"	"tcruzi-6171"	64.01	56.04
"16288"	"tcruzi-6418"	13558.9	9896.24
"16292"	"tcruzi-6422"	24810.9	21063.11
"16338"	"tcruzi-6468"	28509.72	18178.35
"16586"	"tcruzi-6716"	3815.59	3753.28
"17005"	"tcruzi-7135"	187.64	118.81
"17006"	"tcruzi-7136"	151.09	89.61
"17007"	"tcruzi-7137"	208.93	146.49
"17008"	"tcruzi-7138"	1157.7	673.62
"17009"	"tcruzi-7139"	227.1	220.11
"17010"	"tcruzi-7140"	205.78	211.55
"17012"	"tcruzi-7142"	334.37	181.4
"17015"	"tcruzi-7145"	170.43	106.65
"17016"	"tcruzi-7146"	248.16	139.44
"17211"	"tcruzi-7341"	97.81	231.14
"17235"	"tcruzi-7365"	147.45	116.44
"17246"	"tcruzi-7376"	173.76	198.93
"17247"	"tcruzi-7377"	124.29	104.56
"17360"	"tcruzi-7490"	84.74	70.96
"17361"	"tcruzi-7491"	116.78	80.28
"17364"	"tcruzi-7494"	47.29	31.49
"17430"	"tcruzi-7560"	148.43	201.2
"17433"	"tcruzi-7563"	66.54	88.32
"17468"	"tcruzi-7598"	68.8	20.9
"17472"	"tcruzi-7602"	45.79	55.74
"17713"	"tcruzi-7843"	109.68	111.63
"17718"	"tcruzi-7848"	157.85	178.25
"17934"	"tcruzi-8064"	100.41	82.8
"18034"	"tcruzi-8164"	9218.08	4554.12
"18267"	"tcruzi-8397"	175.29	163.36
"18268"	"tcruzi-8398"	228.46	106.69
"18269"	"tcruzi-8399"	162.18	82.61
"18270"	"tcruzi-8400"	359.74	209.32
"18277"	"tcruzi-8407"	1627.5	460.5
"18278"	"tcruzi-8408"	227.84	95.21
"18279"	"tcruzi-8409"	200.28	125.08
"18281"	"tcruzi-8411"	288.87	130.05
"18295"	"tcruzi-8425"	147.96	125.06
"18310"	"tcruzi-8440"	207.47	119.88
"18311"	"tcruzi-8441"	172.96	104.87
"18346"	"tcruzi-8476"	66.39	58.84
"18641"	"tcruzi-8771"	125.78	103
"18648"	"tcruzi-8778"	129.87	250.52
"18649"	"tcruzi-8779"	79.8	66.17
"18651"	"tcruzi-8781"	82.95	127.18
"18652"	"tcruzi-8782"	48.71	44.99
"18674"	"tcruzi-8804"	65.22	40.56
"18699"	"tcruzi-8829"	25189.59	16462.03
"18702"	"tcruzi-8832"	17061.96	14738.65
"18716"	"tcruzi-8846"	19658.22	14199.05
"18719"	"tcruzi-8849"	25526.78	21140.04
"18731"	"tcruzi-8861"	29673.95	20195.96
"18732"	"tcruzi-8862"	29462.49	21536.05
"18734"	"tcruzi-8864"	23850.09	18924.06
"18736"	"tcruzi-8866"	10703.01	8155.3
"18737"	"tcruzi-8867"	17533.11	11964.53
"18751"	"tcruzi-8881"	991.8	1302.38
"18757"	"tcruzi-8887"	8143.25	5990.88
"18762"	"tcruzi-8892"	31998.43	22579.84
"18763"	"tcruzi-8893"	27625.84	19294.48
"18764"	"tcruzi-8894"	29117.7	19284.22
"18767"	"tcruzi-8897"	29469.79	21503.5
"18768"	"tcruzi-8898"	24042.97	18002.29
"18771"	"tcruzi-8901"	22449.43	16292.09
"18772"	"tcruzi-8902"	25369.34	20254.89
"18779"	"tcruzi-8909"	18719.21	12897.28
"18794"	"tcruzi-8924"	21004.45	14538.83
"18837"	"tcruzi-8967"	246.93	206.98
"18838"	"tcruzi-8968"	179.96	142.82
"18839"	"tcruzi-8969"	184.21	108.52
"18848"	"tcruzi-8978"	218.92	186.45
"19188"	"tcruzi-9318"	19121.02	14206.37
"19189"	"tcruzi-9319"	19911.73	14320.24
"19228"	"tcruzi-9358"	197.08	170.96
"19229"	"tcruzi-9359"	159.62	169.25
"19429"	"tcruzi-9559"	65.34	140.22
"19430"	"tcruzi-9560"	68.55	68.27
"19432"	"tcruzi-9562"	67.75	37.77
"19435"	"tcruzi-9565"	53.05	44.02
"19436"	"tcruzi-9566"	51.71	29.83
"19441"	"tcruzi-9571"	45.86	32.57
"19761"	"tcruzi-9891"	899.69	424.39
"19940"	"tcruzi-10070"	17601.61	13780.43
