"Reporter.Name"	"allData.replica1"	"allData.replica2"
"10013"	"tcruzi-143"	2868.93	4792.62
"10130"	"tcruzi-260"	10857.12	9092.02
"10141"	"tcruzi-271"	1330.05	806.34
"10236"	"tcruzi-366"	6678.01	7893.06
"10723"	"tcruzi-853"	13225.21	2710.21
"10725"	"tcruzi-855"	5066.15	902.87
"10741"	"tcruzi-871"	2166.6	159.22
"10756"	"tcruzi-886"	351.71	379.11
"10759"	"tcruzi-889"	8679.55	2687.86
"10760"	"tcruzi-890"	17616.79	3216.6
"10778"	"tcruzi-908"	12399.95	9164.52
"10779"	"tcruzi-909"	1548.54	443.21
"10785"	"tcruzi-915"	994.15	1004.86
"11029"	"tcruzi-1159"	567.5	355.45
"11109"	"tcruzi-1239"	14250.77	11038.94
"11194"	"tcruzi-1324"	1893.3	2284.94
"11472"	"tcruzi-1602"	505.62	424.4
"11473"	"tcruzi-1603"	593.99	363.23
"11474"	"tcruzi-1604"	695.92	641.9
"11475"	"tcruzi-1605"	239.56	392.26
"11524"	"tcruzi-1654"	149.95	85.41
"11535"	"tcruzi-1665"	262.44	226.86
"11724"	"tcruzi-1854"	10923.44	10898.78
"12045"	"tcruzi-2175"	3112.98	3625.66
"12122"	"tcruzi-2252"	5290.22	3650.11
"12123"	"tcruzi-2253"	5235.17	3280.58
"12125"	"tcruzi-2255"	6975.12	4204.62
"12656"	"tcruzi-2786"	502.49	174.47
"12657"	"tcruzi-2787"	269.63	78.01
"12667"	"tcruzi-2797"	7299.71	7051.94
"12668"	"tcruzi-2798"	5731.02	6495.26
"12677"	"tcruzi-2807"	9296.23	8745.14
"12678"	"tcruzi-2808"	9474.38	8150.64
"12679"	"tcruzi-2809"	16915.43	16095.58
"12680"	"tcruzi-2810"	8143.84	7690.35
"12681"	"tcruzi-2811"	8086.3	6523.27
"12682"	"tcruzi-2812"	1862.32	1321.71
"12683"	"tcruzi-2813"	2191.93	1740.38
"12716"	"tcruzi-2846"	6680.75	4108.34
"12717"	"tcruzi-2847"	6410.62	7144.39
"12718"	"tcruzi-2848"	1237.35	1159.27
