"Reporter.Name"	"allData.replica1"	"allData.replica2"
"20624"	"tcruzi-10754"	42675.5	32858.84
"20627"	"tcruzi-10757"	41687.99	33884.81
"29784"	"tcruzi-19914"	57841.43	30338.82
"54630"	"tcruzi-44760"	48812.54	38965.32
"54667"	"tcruzi-44797"	42061.15	38823.81
"54669"	"tcruzi-44799"	53942.93	48773.75
"58799"	"tcruzi-48929"	48971.7	40789.47
"93031"	"tcruzi-83161"	49671.2	44131.56
"93035"	"tcruzi-83165"	40870.86	42042.12
"93036"	"tcruzi-83166"	58070.58	45597.94
"93037"	"tcruzi-83167"	51145.82	43556.57
"101633"	"tcruzi-91763"	53878.6	40342.57
"101642"	"tcruzi-91772"	53917.57	38790.8
"114065"	"tcruzi-104195"	40436.94	40065.66
"114069"	"tcruzi-104199"	38650.92	37295.83
"114071"	"tcruzi-104201"	49662.9	40705.59
"147879"	"tcruzi-138009"	28954.78	27215.2
"148392"	"tcruzi-138522"	37199.41	32251.16
"148395"	"tcruzi-138525"	38162.71	24199.76
"198629"	"tcruzi-188759"	57083.99	42746.83
"201635"	"tcruzi-191765"	61735.78	42715.68
"201639"	"tcruzi-191769"	53551.6	45886.52
"201640"	"tcruzi-191770"	50786.53	42462.98
"207533"	"tcruzi-197663"	51431.46	41853.78
"207536"	"tcruzi-197666"	44195.3	40714.95
"207537"	"tcruzi-197667"	47186.01	40465.58
"208007"	"tcruzi-198137"	53276.64	41792.25
"208010"	"tcruzi-198140"	53397.63	40921.84
"208011"	"tcruzi-198141"	45849.33	39302.46
"211983"	"tcruzi-202113"	42292.6	38495.71
"224171"	"tcruzi-214301"	47025.3	45663.25
"241302"	"tcruzi-231432"	39397.14	29339.3
"263876"	"tcruzi-254006"	43780.08	39646.04
"328349"	"tcruzi-mutagenesis-scan-314"	48521.08	34619.2
"329582"	"tcruzi-mutagenesis-scan-1547"	44764.2	39754.58
"330700"	"tcruzi-mutagenesis-scan-2665"	51885.55	45598.84
"330701"	"tcruzi-mutagenesis-scan-2666"	55389.57	47869.58
"330792"	"tcruzi-mutagenesis-scan-2757"	28895.77	28390.01
"330827"	"tcruzi-mutagenesis-scan-2792"	43935.14	30437.16
"330829"	"tcruzi-mutagenesis-scan-2794"	40026.16	32985.46
"330830"	"tcruzi-mutagenesis-scan-2795"	37843.7	29972.26
"330831"	"tcruzi-mutagenesis-scan-2796"	35229.71	28706.59
"330832"	"tcruzi-mutagenesis-scan-2797"	34105.55	27975.81
"330833"	"tcruzi-mutagenesis-scan-2798"	35832.92	28731.19
"330834"	"tcruzi-mutagenesis-scan-2799"	35003.52	18427.94
"330835"	"tcruzi-mutagenesis-scan-2800"	15515.01	17141.25
"330836"	"tcruzi-mutagenesis-scan-2801"	24973.01	6236.86
"330837"	"tcruzi-mutagenesis-scan-2802"	23752.14	22900.87
"330838"	"tcruzi-mutagenesis-scan-2803"	36134.36	29152.11
"330839"	"tcruzi-mutagenesis-scan-2804"	38989.71	32151.35
"331106"	"tcruzi-mutagenesis-scan-3071"	38034.36	47604.13
"331107"	"tcruzi-mutagenesis-scan-3072"	49264.35	37868.51
"331705"	"tcruzi-mutagenesis-scan-3670"	37395.53	28791.64
"332770"	"tcruzi-mutagenesis-scan-4735"	46148.04	41003.74
"332982"	"tcruzi-mutagenesis-scan-4947"	51937.85	42513.9
"332983"	"tcruzi-mutagenesis-scan-4948"	44917.12	37571.22
"332987"	"tcruzi-mutagenesis-scan-4952"	53785.21	40592.05
"332988"	"tcruzi-mutagenesis-scan-4953"	61275.32	40285.44
"333436"	"tcruzi-mutagenesis-scan-5401"	39647.74	40154.57
"333437"	"tcruzi-mutagenesis-scan-5402"	36083.19	25681.54
"333834"	"tcruzi-mutagenesis-scan-5799"	33712.47	24622.58
"334221"	"tcruzi-mutagenesis-scan-6186"	53474.72	43354.92
"336209"	"tcruzi-mutagenesis-scan-8174"	44716.05	40198.5
"336210"	"tcruzi-mutagenesis-scan-8175"	44622.75	36330.75
"336700"	"tcruzi-mutagenesis-scan-8665"	41371.89	38110.84
"336714"	"tcruzi-mutagenesis-scan-8679"	44796.87	39484.2
"336715"	"tcruzi-mutagenesis-scan-8680"	47758.67	38109.42
"336716"	"tcruzi-mutagenesis-scan-8681"	43222.21	40296.48
"336717"	"tcruzi-mutagenesis-scan-8682"	39614.51	35208.08
"336718"	"tcruzi-mutagenesis-scan-8683"	57604.84	37793.87
"336719"	"tcruzi-mutagenesis-scan-8684"	26200.53	29000.54
"336720"	"tcruzi-mutagenesis-scan-8685"	8532.95	9270.3
"336721"	"tcruzi-mutagenesis-scan-8686"	35431.01	34663.49
"336722"	"tcruzi-mutagenesis-scan-8687"	36168.08	32081.1
"336723"	"tcruzi-mutagenesis-scan-8688"	40575.88	37141.82
"336724"	"tcruzi-mutagenesis-scan-8689"	50050.74	40465.12
"336914"	"tcruzi-mutagenesis-scan-8879"	45370.31	37560.39
"336928"	"tcruzi-mutagenesis-scan-8893"	39699.2	36579.77
"336929"	"tcruzi-mutagenesis-scan-8894"	40647.37	40653.17
"336930"	"tcruzi-mutagenesis-scan-8895"	39638.75	36714.49
"336931"	"tcruzi-mutagenesis-scan-8896"	42958.22	36960.89
"336932"	"tcruzi-mutagenesis-scan-8897"	32504.94	31613.09
"336933"	"tcruzi-mutagenesis-scan-8898"	36725.05	33662.19
"336934"	"tcruzi-mutagenesis-scan-8899"	23436.6	24847.47
"336935"	"tcruzi-mutagenesis-scan-8900"	6282	8439.91
"336936"	"tcruzi-mutagenesis-scan-8901"	39047.59	33697.41
"336937"	"tcruzi-mutagenesis-scan-8902"	39628.32	33879.25
"336938"	"tcruzi-mutagenesis-scan-8903"	30910.16	27810.77
"336939"	"tcruzi-mutagenesis-scan-8904"	38911.1	34296.65
"336940"	"tcruzi-mutagenesis-scan-8905"	42421.29	31845.6
"341015"	"tcruzi-mutagenesis-scan-12980"	45650.11	46558.11
"341016"	"tcruzi-mutagenesis-scan-12981"	45426.31	40251.79
"341084"	"tcruzi-mutagenesis-scan-13049"	36396.74	38179.49
"341085"	"tcruzi-mutagenesis-scan-13050"	57094.81	49531.7
"341138"	"tcruzi-mutagenesis-scan-13103"	42843.51	41802.65
"341139"	"tcruzi-mutagenesis-scan-13104"	50426.97	44358.61
"341140"	"tcruzi-mutagenesis-scan-13105"	26811.94	30638.44
"341141"	"tcruzi-mutagenesis-scan-13106"	31973.39	29209.63
"341142"	"tcruzi-mutagenesis-scan-13107"	1741.35	3123.36
"341143"	"tcruzi-mutagenesis-scan-13108"	2516.96	2740.11
"341144"	"tcruzi-mutagenesis-scan-13109"	38408.7	38705.13
"341145"	"tcruzi-mutagenesis-scan-13110"	51487.59	40894.46
"341146"	"tcruzi-mutagenesis-scan-13111"	47466.62	41149.48
"341147"	"tcruzi-mutagenesis-scan-13112"	48307.53	44358.86
"341148"	"tcruzi-mutagenesis-scan-13113"	50390.7	41054.34
"341149"	"tcruzi-mutagenesis-scan-13114"	44970.77	43332.81
"341150"	"tcruzi-mutagenesis-scan-13115"	55713.47	27813.1
"341151"	"tcruzi-mutagenesis-scan-13116"	41980.69	39570.46
"341152"	"tcruzi-mutagenesis-scan-13117"	53369.29	41773.31
"341153"	"tcruzi-mutagenesis-scan-13118"	43470.5	46616.79
"341154"	"tcruzi-mutagenesis-scan-13119"	53887.9	42543.77
