"Reporter.Name"	"allData.replica1"	"allData.replica2"
"10013"	"tcruzi-143"	2185.81	3252.52
"10130"	"tcruzi-260"	1757.02	236.51
"10141"	"tcruzi-271"	3693.53	2519.41
"10236"	"tcruzi-366"	449.59	680.96
"10723"	"tcruzi-853"	5442.84	385.01
"10725"	"tcruzi-855"	5352.54	219.43
"10741"	"tcruzi-871"	4275.15	1454.09
"10756"	"tcruzi-886"	2673.63	148.72
"10759"	"tcruzi-889"	7471.88	321.97
"10760"	"tcruzi-890"	7067.85	228.63
"10778"	"tcruzi-908"	4093.19	114.26
"10779"	"tcruzi-909"	3481.37	374.06
"10785"	"tcruzi-915"	5740.54	6824.51
"11029"	"tcruzi-1159"	787.95	889.53
"11109"	"tcruzi-1239"	27478.91	30706.77
"11194"	"tcruzi-1324"	96.48	192.07
"11472"	"tcruzi-1602"	149.85	198.7
"11473"	"tcruzi-1603"	212.51	168.2
"11474"	"tcruzi-1604"	201.55	348.5
"11475"	"tcruzi-1605"	211.98	115.53
"11524"	"tcruzi-1654"	119.98	82.01
"11535"	"tcruzi-1665"	63.73	44.21
"11724"	"tcruzi-1854"	2713.41	2410.45
"12045"	"tcruzi-2175"	1979.95	3682.27
"12122"	"tcruzi-2252"	3493.28	3815.64
"12123"	"tcruzi-2253"	4038.4	3250.59
"12125"	"tcruzi-2255"	4674.99	5878.91
"12656"	"tcruzi-2786"	10734.83	71.15
"12657"	"tcruzi-2787"	2795.91	1396.25
"12667"	"tcruzi-2797"	9317.35	5573.12
"12668"	"tcruzi-2798"	5917.45	10059.11
"12677"	"tcruzi-2807"	3421.51	1800.45
"12678"	"tcruzi-2808"	9418.46	7513
"12679"	"tcruzi-2809"	9459.73	11964.8
"12680"	"tcruzi-2810"	7298.6	9883.73
"12681"	"tcruzi-2811"	3691.95	5222.86
"12682"	"tcruzi-2812"	2927.08	1893.5
"12683"	"tcruzi-2813"	978.44	924.7
"12716"	"tcruzi-2846"	5887.04	2883.36
"12717"	"tcruzi-2847"	5780.71	8314.21
"12718"	"tcruzi-2848"	638.71	560.45
"12731"	"tcruzi-2861"	5191.07	2753.16
"12769"	"tcruzi-2899"	8561.3	9011.71
"12968"	"tcruzi-3098"	1426.99	2752.29
"12977"	"tcruzi-3107"	2087.5	2632
"13282"	"tcruzi-3412"	208	364.98
"13283"	"tcruzi-3413"	303.28	431.89
"13284"	"tcruzi-3414"	250.59	295.57
"13285"	"tcruzi-3415"	194.06	155.13
"13314"	"tcruzi-3444"	7867.07	9075.45
"13321"	"tcruzi-3451"	11595.39	12576.61
