"Reporter.Name"	"allData.replica1"	"allData.replica2"
"10013"	"tcruzi-143"	1305.5	410.03
"10130"	"tcruzi-260"	951.29	1152.64
"10141"	"tcruzi-271"	1413.76	479.44
"10236"	"tcruzi-366"	1152.8	503.25
"10723"	"tcruzi-853"	1044.89	1720.53
"10725"	"tcruzi-855"	1059.62	517.77
"10741"	"tcruzi-871"	1003.01	833.73
"10756"	"tcruzi-886"	1637.96	287.07
"10759"	"tcruzi-889"	1824.65	466.52
"10760"	"tcruzi-890"	1119.43	553.4
"10778"	"tcruzi-908"	2081.75	1884.92
"10779"	"tcruzi-909"	651.52	285.02
"10785"	"tcruzi-915"	8217.83	3488.99
"11029"	"tcruzi-1159"	1370.37	806.43
"11109"	"tcruzi-1239"	6290	2085.47
"11194"	"tcruzi-1324"	546.27	236.59
"11472"	"tcruzi-1602"	11678.08	7883.34
"11473"	"tcruzi-1603"	16189.71	7761.32
"11474"	"tcruzi-1604"	15087.9	8949.11
"11475"	"tcruzi-1605"	5932.41	5874.23
"11524"	"tcruzi-1654"	3891.82	2043.75
"11535"	"tcruzi-1665"	11962.52	7684.47
"11724"	"tcruzi-1854"	6832.42	3580.05
"12045"	"tcruzi-2175"	28190.91	20096.16
"12122"	"tcruzi-2252"	5092.27	1732.2
"12123"	"tcruzi-2253"	4387.22	1089.6
"12125"	"tcruzi-2255"	4476.86	1191.65
"12656"	"tcruzi-2786"	554.89	3062.05
"12657"	"tcruzi-2787"	981.75	1791.62
"12667"	"tcruzi-2797"	635.33	312.3
"12668"	"tcruzi-2798"	400.9	210.49
"12677"	"tcruzi-2807"	525.92	147.7
"12678"	"tcruzi-2808"	729.9	163.77
"12679"	"tcruzi-2809"	737.88	218.15
"12680"	"tcruzi-2810"	809.76	220.38
"12681"	"tcruzi-2811"	469.34	97.27
"12682"	"tcruzi-2812"	1344.08	473.19
"12683"	"tcruzi-2813"	598.94	351.2
"12716"	"tcruzi-2846"	307.22	127.45
"12717"	"tcruzi-2847"	152.67	140.83
"12718"	"tcruzi-2848"	339.02	191.24
"12731"	"tcruzi-2861"	354.75	269.37
"12769"	"tcruzi-2899"	600.81	428.38
"12968"	"tcruzi-3098"	4162.96	2370.79
"12977"	"tcruzi-3107"	841.42	409.63
"13282"	"tcruzi-3412"	1066.52	400.86
"13283"	"tcruzi-3413"	1112.67	525.32
"13284"	"tcruzi-3414"	1087.52	512.11
"13285"	"tcruzi-3415"	1191.89	590.44
"13314"	"tcruzi-3444"	3029.15	696.69
"13321"	"tcruzi-3451"	3594	475.17
"13322"	"tcruzi-3452"	4393.91	510.24
"13354"	"tcruzi-3484"	2799.45	970.47
"13355"	"tcruzi-3485"	2742.36	1189.31
"13357"	"tcruzi-3487"	415.37	247.81
"13381"	"tcruzi-3511"	946.7	386.25
"13438"	"tcruzi-3568"	3278.2	947.59
"13444"	"tcruzi-3574"	3861.22	603.96
"13448"	"tcruzi-3578"	4374.26	417.65
"13504"	"tcruzi-3634"	856.62	236.48
"13508"	"tcruzi-3638"	3304.7	339.25
"13509"	"tcruzi-3639"	581.63	384.68
"13552"	"tcruzi-3682"	729.2	535.22
"13553"	"tcruzi-3683"	272.24	177.07
"13582"	"tcruzi-3712"	6045.83	2359.09
"13595"	"tcruzi-3725"	533	358.96
"13627"	"tcruzi-3757"	2383.01	372.5
"13697"	"tcruzi-3827"	19729.69	12166.82
"13723"	"tcruzi-3853"	6303.03	2139.97
"14102"	"tcruzi-4232"	2236.07	1202.79
"14237"	"tcruzi-4367"	867.87	236.16
"14303"	"tcruzi-4433"	409.74	214.8
"14626"	"tcruzi-4756"	614.95	406.08
"14771"	"tcruzi-4901"	19997.51	13571.08
"14788"	"tcruzi-4918"	581.06	284.47
"14968"	"tcruzi-5098"	3043.14	1419.84
"14994"	"tcruzi-5124"	8443.99	4162.07
"15508"	"tcruzi-5638"	407.6	164.89
"15606"	"tcruzi-5736"	8539.76	7726.11
"15607"	"tcruzi-5737"	3692.41	2087.18
"15688"	"tcruzi-5818"	2942.72	2128.16
"15833"	"tcruzi-5963"	3760.87	1907.96
"16011"	"tcruzi-6141"	186	99.59
"16041"	"tcruzi-6171"	89.57	57.48
"16288"	"tcruzi-6418"	1572.52	1088.75
"16292"	"tcruzi-6422"	8429.71	5843.08
"16338"	"tcruzi-6468"	4169.28	2055.04
"16586"	"tcruzi-6716"	1256.98	1004.93
"17005"	"tcruzi-7135"	10032.79	4436.02
"17006"	"tcruzi-7136"	9396.02	4271.56
"17007"	"tcruzi-7137"	14273.11	4355.32
"17008"	"tcruzi-7138"	5581.14	2201.56
"17009"	"tcruzi-7139"	12789.78	5655.57
"17010"	"tcruzi-7140"	13965.27	6805.42
"17012"	"tcruzi-7142"	22231.81	6583.19
"17015"	"tcruzi-7145"	14168.03	4446.72
"17016"	"tcruzi-7146"	22072.09	8146.88
"17211"	"tcruzi-7341"	110.71	115.92
"17235"	"tcruzi-7365"	2877.14	1678.68
"17246"	"tcruzi-7376"	16121.55	10189.9
"17247"	"tcruzi-7377"	6960.17	5093.86
"17360"	"tcruzi-7490"	87.96	72.95
"17361"	"tcruzi-7491"	158.37	79.59
"17364"	"tcruzi-7494"	137.64	107
"17430"	"tcruzi-7560"	146.85	90.91
"17433"	"tcruzi-7563"	200.45	109.87
"17468"	"tcruzi-7598"	149.7	74.31
"17472"	"tcruzi-7602"	81.56	49.16
"17713"	"tcruzi-7843"	1190.83	812.06
"17718"	"tcruzi-7848"	1317.71	1134.88
"17934"	"tcruzi-8064"	225.29	124.86
"18034"	"tcruzi-8164"	653.67	293.44
"18267"	"tcruzi-8397"	13457.4	5400.63
"18268"	"tcruzi-8398"	16530.66	5006.74
"18269"	"tcruzi-8399"	9727.37	2938.07
"18270"	"tcruzi-8400"	19482.25	6947.56
"18277"	"tcruzi-8407"	4875.48	800.65
"18278"	"tcruzi-8408"	14099.28	5121.7
"18279"	"tcruzi-8409"	17283.79	4718.86
"18281"	"tcruzi-8411"	23520.54	10764.1
"18295"	"tcruzi-8425"	1629.52	1242.39
"18310"	"tcruzi-8440"	14385.41	4926.66
"18311"	"tcruzi-8441"	18582.68	6110.96
"18346"	"tcruzi-8476"	101.35	102.25
"18641"	"tcruzi-8771"	98.38	68.31
"18648"	"tcruzi-8778"	158.22	137.69
"18649"	"tcruzi-8779"	121.3	68.46
"18651"	"tcruzi-8781"	148.4	100.47
"18652"	"tcruzi-8782"	168.8	106.45
"18674"	"tcruzi-8804"	74.05	62.36
"18699"	"tcruzi-8829"	4861.47	2423.29
"18702"	"tcruzi-8832"	6423.89	1068.67
"18716"	"tcruzi-8846"	7122.32	4223.86
"18719"	"tcruzi-8849"	12897.11	5432.27
"18731"	"tcruzi-8861"	6722.21	3049.62
"18732"	"tcruzi-8862"	7605.36	3385.44
"18734"	"tcruzi-8864"	5858.51	3495.68
"18736"	"tcruzi-8866"	4348.84	1838.97
"18737"	"tcruzi-8867"	5041.44	3077.92
"18751"	"tcruzi-8881"	1866.84	737.63
"18757"	"tcruzi-8887"	3682.49	1737.55
"18762"	"tcruzi-8892"	6514.47	3210.25
"18763"	"tcruzi-8893"	3680.53	3405.95
"18764"	"tcruzi-8894"	4611.56	2412.9
"18767"	"tcruzi-8897"	3326.56	1381.64
"18768"	"tcruzi-8898"	3262.26	1647.43
"18771"	"tcruzi-8901"	3238.94	1805.07
"18772"	"tcruzi-8902"	2987.72	1166.77
"18779"	"tcruzi-8909"	5930.9	3010.75
"18794"	"tcruzi-8924"	6079.49	3252.17
"18837"	"tcruzi-8967"	480.94	151.23
"18838"	"tcruzi-8968"	521.11	186.73
"18839"	"tcruzi-8969"	423.79	171.15
"18848"	"tcruzi-8978"	662.93	140.29
"19188"	"tcruzi-9318"	7904.67	5157.25
"19189"	"tcruzi-9319"	2991.22	1903.13
"19228"	"tcruzi-9358"	810.74	400.98
"19229"	"tcruzi-9359"	825.41	437.45
"19429"	"tcruzi-9559"	95.44	88
"19430"	"tcruzi-9560"	135.17	94.54
"19432"	"tcruzi-9562"	187.18	110.06
"19435"	"tcruzi-9565"	64.78	51.05
"19436"	"tcruzi-9566"	104.88	117.72
"19441"	"tcruzi-9571"	64.66	69.03
"19761"	"tcruzi-9891"	477.19	181.82
"19940"	"tcruzi-10070"	24376.84	16230.38
"20175"	"tcruzi-10305"	837.3	453.16
"20296"	"tcruzi-10426"	918.93	841.25
"20425"	"tcruzi-10555"	531.05	264.72
"20624"	"tcruzi-10754"	3718.93	2051.07
"20627"	"tcruzi-10757"	3861.14	2017.22
"20741"	"tcruzi-10871"	20002.57	13057.06
"21014"	"tcruzi-11144"	2501.37	805.13
"21015"	"tcruzi-11145"	1808.38	743.42
"21017"	"tcruzi-11147"	2493.04	773.53
"21020"	"tcruzi-11150"	3853.81	1238.4
"21021"	"tcruzi-11151"	3490.45	990.81
"21170"	"tcruzi-11300"	1339.75	599.13
"21177"	"tcruzi-11307"	1631.59	772.11
"21598"	"tcruzi-11728"	506.55	237.18
"21626"	"tcruzi-11756"	344.46	234.36
"21746"	"tcruzi-11876"	5258.72	1964.48
"21834"	"tcruzi-11964"	1020.65	553.66
"22662"	"tcruzi-12792"	2324.35	848.53
"22664"	"tcruzi-12794"	2011.01	652.19
"22698"	"tcruzi-12828"	678.38	379.95
"22699"	"tcruzi-12829"	807.04	402.24
"22908"	"tcruzi-13038"	240.04	194.4
"22930"	"tcruzi-13060"	6817.69	5604.07
"22933"	"tcruzi-13063"	2144.24	1727.64
"22935"	"tcruzi-13065"	9264.09	6936.26
