"Reporter.Name"	"allData.replica1"	"allData.replica2"
"10013"	"tcruzi-143"	1721.55	1786.19
"10130"	"tcruzi-260"	1368.32	240.55
"10141"	"tcruzi-271"	3981.58	1308.29
"10236"	"tcruzi-366"	2950.87	2864.22
"10723"	"tcruzi-853"	1590.77	2167.52
"10725"	"tcruzi-855"	872.16	528.43
"10741"	"tcruzi-871"	1299.05	702.94
"10756"	"tcruzi-886"	226.06	382.19
"10759"	"tcruzi-889"	1683.22	311.99
"10760"	"tcruzi-890"	2393.35	6153.22
"10778"	"tcruzi-908"	1243.08	1780.67
"10779"	"tcruzi-909"	670.12	243.83
"10785"	"tcruzi-915"	621.63	582.48
"11029"	"tcruzi-1159"	2243.22	826.7
"11109"	"tcruzi-1239"	6115.72	4991.98
"11194"	"tcruzi-1324"	1041.88	978.84
"11472"	"tcruzi-1602"	670.02	888.01
"11473"	"tcruzi-1603"	647.22	727.49
"11474"	"tcruzi-1604"	708.03	750.27
"11475"	"tcruzi-1605"	150.52	130.27
"11524"	"tcruzi-1654"	229.23	238.04
"11535"	"tcruzi-1665"	142.42	192.58
"11724"	"tcruzi-1854"	868.41	727.08
"12045"	"tcruzi-2175"	623.79	800.58
"12122"	"tcruzi-2252"	2562.26	303.17
"12123"	"tcruzi-2253"	1680.84	670.53
"12125"	"tcruzi-2255"	2116.5	861.26
"12656"	"tcruzi-2786"	644.99	322.52
"12657"	"tcruzi-2787"	175.16	619.93
"12667"	"tcruzi-2797"	244.09	391.44
"12668"	"tcruzi-2798"	848.49	1288.45
"12677"	"tcruzi-2807"	360.45	349.4
"12678"	"tcruzi-2808"	852.12	522.16
"12679"	"tcruzi-2809"	1025.98	1469.46
"12680"	"tcruzi-2810"	817.48	1327.9
"12681"	"tcruzi-2811"	1072.57	910.96
"12682"	"tcruzi-2812"	887.2	1206.46
"12683"	"tcruzi-2813"	1053.27	1664.6
"12716"	"tcruzi-2846"	399.91	416.96
"12717"	"tcruzi-2847"	1062.44	795.32
"12718"	"tcruzi-2848"	976.38	1469.38
"12731"	"tcruzi-2861"	606.98	716.77
"12769"	"tcruzi-2899"	1407.66	1730.47
"12968"	"tcruzi-3098"	385.59	515.15
"12977"	"tcruzi-3107"	705.48	614.74
"13282"	"tcruzi-3412"	624.21	351.29
"13283"	"tcruzi-3413"	557.91	399.45
"13284"	"tcruzi-3414"	566.95	420.84
"13285"	"tcruzi-3415"	443.13	356.31
"13314"	"tcruzi-3444"	1622.91	821.22
"13321"	"tcruzi-3451"	1716.44	960.27
"13322"	"tcruzi-3452"	1750.86	1909.45
"13354"	"tcruzi-3484"	1642.94	605.51
"13355"	"tcruzi-3485"	1612.99	506.63
"13357"	"tcruzi-3487"	617.63	306.66
"13381"	"tcruzi-3511"	2209.7	519.28
"13438"	"tcruzi-3568"	696.58	735.87
"13444"	"tcruzi-3574"	1209.11	612.98
"13448"	"tcruzi-3578"	3843.76	2478.1
"13504"	"tcruzi-3634"	1245.24	238
"13508"	"tcruzi-3638"	914.6	670.9
"13509"	"tcruzi-3639"	350.53	423.6
"13552"	"tcruzi-3682"	1421.2	341.05
"13553"	"tcruzi-3683"	549.79	298.91
"13582"	"tcruzi-3712"	683.1	467.09
"13595"	"tcruzi-3725"	531.28	440.17
"13627"	"tcruzi-3757"	4494.73	3108.13
"13697"	"tcruzi-3827"	1288.58	2560.41
"13723"	"tcruzi-3853"	6038.71	4753.19
"14102"	"tcruzi-4232"	604.95	488.24
"14237"	"tcruzi-4367"	1897.81	1422.58
"14303"	"tcruzi-4433"	267.79	480.11
"14626"	"tcruzi-4756"	674.8	518.76
"14771"	"tcruzi-4901"	898.96	2136.68
"14788"	"tcruzi-4918"	1152.57	990.26
"14968"	"tcruzi-5098"	7335.61	7233.36
"14994"	"tcruzi-5124"	1209.96	1172.4
"15508"	"tcruzi-5638"	636.48	887.89
"15606"	"tcruzi-5736"	1423.05	2396.02
"15607"	"tcruzi-5737"	827.49	792.64
"15688"	"tcruzi-5818"	48866.28	32931.25
"15833"	"tcruzi-5963"	254.77	1377.55
"16011"	"tcruzi-6141"	612.03	362.65
"16041"	"tcruzi-6171"	420.65	885.36
"16288"	"tcruzi-6418"	122.89	281.54
"16292"	"tcruzi-6422"	5473.43	6934.6
"16338"	"tcruzi-6468"	1717.64	1509.65
"16586"	"tcruzi-6716"	1333.51	2761.87
"17005"	"tcruzi-7135"	1449.21	1123.19
"17006"	"tcruzi-7136"	1521.82	1193.97
"17007"	"tcruzi-7137"	1735.52	1240.46
"17008"	"tcruzi-7138"	2029.39	1135.19
"17009"	"tcruzi-7139"	1187.41	1168.13
"17010"	"tcruzi-7140"	1180.18	1247.94
"17012"	"tcruzi-7142"	1441.77	1605.57
"17015"	"tcruzi-7145"	2512.03	1119.06
"17016"	"tcruzi-7146"	2633.09	1671.69
"17211"	"tcruzi-7341"	849.53	644.16
"17235"	"tcruzi-7365"	545.44	632.29
"17246"	"tcruzi-7376"	813.99	507.82
"17247"	"tcruzi-7377"	320.39	390.64
"17360"	"tcruzi-7490"	120.96	246.11
"17361"	"tcruzi-7491"	132.27	154.74
"17364"	"tcruzi-7494"	228.06	347.65
"17430"	"tcruzi-7560"	1172.66	2166.79
"17433"	"tcruzi-7563"	949.97	1321.38
"17468"	"tcruzi-7598"	75.38	154.99
"17472"	"tcruzi-7602"	146.07	212.85
"17713"	"tcruzi-7843"	453.34	781.73
"17718"	"tcruzi-7848"	2426.2	2644.92
"17934"	"tcruzi-8064"	846.82	1079.55
"18034"	"tcruzi-8164"	320.59	278.65
"18267"	"tcruzi-8397"	902.74	728.8
"18268"	"tcruzi-8398"	802.24	751.28
"18269"	"tcruzi-8399"	839.46	655.78
"18270"	"tcruzi-8400"	1151.68	973.12
"18277"	"tcruzi-8407"	825.13	879.56
"18278"	"tcruzi-8408"	581.06	702.75
"18279"	"tcruzi-8409"	893.22	662.04
"18281"	"tcruzi-8411"	1009.07	1617.91
"18295"	"tcruzi-8425"	329.69	358.21
"18310"	"tcruzi-8440"	256.24	223.97
"18311"	"tcruzi-8441"	361.52	255.28
"18346"	"tcruzi-8476"	1251.23	1719.67
"18641"	"tcruzi-8771"	2391.7	3629.93
"18648"	"tcruzi-8778"	2442.85	3220.54
"18649"	"tcruzi-8779"	1815.33	2584.29
"18651"	"tcruzi-8781"	2550.11	2927.49
"18652"	"tcruzi-8782"	2643.9	3314.68
"18674"	"tcruzi-8804"	1164.83	1574.45
"18699"	"tcruzi-8829"	772.26	709.1
"18702"	"tcruzi-8832"	896.91	786.33
"18716"	"tcruzi-8846"	8279.24	4653.04
"18719"	"tcruzi-8849"	7164.63	3203.43
"18731"	"tcruzi-8861"	6830.15	3156.31
"18732"	"tcruzi-8862"	7063.19	3196.11
"18734"	"tcruzi-8864"	8686.68	3447.27
"18736"	"tcruzi-8866"	5979.58	916.36
"18737"	"tcruzi-8867"	10381.01	3147.13
"18751"	"tcruzi-8881"	7621.72	1698.88
"18757"	"tcruzi-8887"	9958.56	5422.34
"18762"	"tcruzi-8892"	8947.61	4447.88
"18763"	"tcruzi-8893"	10545.96	5712.71
"18764"	"tcruzi-8894"	9162.67	3659.38
"18767"	"tcruzi-8897"	9950.2	4651.37
"18768"	"tcruzi-8898"	10587.61	5346.57
"18771"	"tcruzi-8901"	12954	7346.94
"18772"	"tcruzi-8902"	10476.37	3877.56
"18779"	"tcruzi-8909"	8751.62	4999.32
"18794"	"tcruzi-8924"	1332.42	1088.93
"18837"	"tcruzi-8967"	2829.73	3639.42
"18838"	"tcruzi-8968"	3313.6	3498.99
"18839"	"tcruzi-8969"	3574.22	3619.58
"18848"	"tcruzi-8978"	2145.41	1867.83
"19188"	"tcruzi-9318"	23573.98	13114.43
"19189"	"tcruzi-9319"	23598.7	13381.95
"19228"	"tcruzi-9358"	31842.66	18021.96
"19229"	"tcruzi-9359"	32990.3	24573.56
"19429"	"tcruzi-9559"	5678.49	4657.21
"19430"	"tcruzi-9560"	6792.26	6395.12
"19432"	"tcruzi-9562"	4591.91	4393.07
"19435"	"tcruzi-9565"	4683.06	3185.49
"19436"	"tcruzi-9566"	4942.97	3487.25
"19441"	"tcruzi-9571"	4406.18	3514.01
"19761"	"tcruzi-9891"	298.43	252.97
"19940"	"tcruzi-10070"	1714.1	2669.62
"20175"	"tcruzi-10305"	2244.96	1583.21
